Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear
URX4FP	4-fluoro-3-phenoxybenzoic (ug/L) acid	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXCB3	cis-3-(2,2-dibromovinyl)-2,2-dimethylcyclopropane carboxylic acid	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXCB3	cis-3-(2,2-dibromovinyl)-2,2-dimethylcyclopropane carboxylic acid	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXCPM	3,5,6-trichloropyridinol (ug/L) result	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXCPM	3,5,6-trichloropyridinol (ug/L) result	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXMAL	Malathion diacid (ug/L) result	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXMAL	Malathion diacid (ug/L) result	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXOPM	3-phenoxybenzoic (ug/L) acid result	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXOPM	3-phenoxybenzoic (ug/L) acid result	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXOXY	Oxypyrimidine (ug/L) result	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXOXY	Oxypyrimidine (ug/L) result	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXPAR	Paranitrophenol (ug/L) result	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXPAR	Paranitrophenol (ug/L) result	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXTCC	trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXTCC	Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URXUCR	Creatinine, urine (mg/dL)	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
URXUCR	Creatinine, urine (mg/dL)	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
WTSC2YR	Two-year MEC weights of subsample C	UPHOPM_E	Pyrethroids, Herbicides, & OP Metabolites - Urine	2007	2008
WTSC2YR	Two-year MEC weights of subsample C	UPHOPM_F	Pyrethroids, Herbicides, & OP Metabolites - Urine	2009	2010
URX24D	2,4-dicholorphenoxyacetic acid (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URX24D	2,4-dicholorphenoxyacetic acid (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URX4FP	4-fluoro-3-phenoxy-benzoic acid (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URX4FP	4-fluoro-3-phenoxy-benzoic acid (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URXCPM	3,5,6-trichloropyridinol (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URXOPM	3-phenoxybenzoic acid (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URXOPM	3-phenoxybenzoic acid (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URXOXY	2-isopropyl-4-methyl-pyrimidinol (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URXOXY	2-isopropyl-4-methyl-pyrimidinol (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URXPAR	para-Nitrophenol (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URXPAR	para-Nitrophenol (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
URXTCC	Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid (ug/L)	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
URXTCC	Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid (ug/L)	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
WTSC2YR	Environmental Subsample C Weights	UPHOPM_G	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2011	2012
WTSC2YR	Environmental Subsample C Weights	UPHOPM_H	Pyrethroids, Herbicides, & Organophosphorus Metabolites - Urine	2013	2014
SSCamIgA	Campylobacter IgA	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SSCamIgG	Campylobacter IgG	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SSCamIgM	Campylobacter IgM	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SSSalIgA	Salmonella IgA	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SSSalIgG	Salmonella IgG	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SSSalIgM	Salmonella IgM	SSSAL_D	Salmonella & Campylobacter Antibodies (Surplus)	2005	2006
SS3adlG	androstanedione glucuronide (ng/mL)	SSCHL_A	Sex Steroid Hormone - Men (Surplus)	1999	2000
SS3adlG	androstanedione glucuronide (ng/mL)	SSCHL_B	Sex Steroid Hormone - Men (Surplus)	2001	2002
SS3adlG	androstanedione glucuronide (ng/mL)	SSCHL_C	Sex Steroid Hormone - Men (Surplus)	2003	2004
SSSE2	estradiol (pg/mL)	SSCHL_A	Sex Steroid Hormone - Men (Surplus)	1999	2000
SSSE2	estradiol (pg/mL)	SSCHL_B	Sex Steroid Hormone - Men (Surplus)	2001	2002
SSSE2	estradiol (pg/mL)	SSCHL_C	Sex Steroid Hormone - Men (Surplus)	2003	2004
SSSHBG	Sex Hormone Binding Globulin (nmol/L)	SSCHL_A	Sex Steroid Hormone - Men (Surplus)	1999	2000
SSSHBG	Sex Hormone Binding Globulin (nmol/L)	SSCHL_B	Sex Steroid Hormone - Men (Surplus)	2001	2002
SSSHBG	Sex Hormone Binding Globulin (nmol/L)	SSCHL_C	Sex Steroid Hormone - Men (Surplus)	2003	2004
SSSHBG	Sex hormone-binding globulin (nmol/L)	SSTESTOS	Sex Steroid Hormone - Men (Surplus)	1988	1994
SSTESTO	Testostosterone(ng/mL)	SSCHL_A	Sex Steroid Hormone - Men (Surplus)	1999	2000
SSTESTO	Testostosterone (ng/mL)	SSCHL_B	Sex Steroid Hormone - Men (Surplus)	2001	2002
SSTESTO	Testosterone (ng/mL)	SSCHL_C	Sex Steroid Hormone - Men (Surplus)	2003	2004
SSTESTO	Testosterone (ng/mL)	SSTESTOS	Sex Steroid Hormone - Men (Surplus)	1988	1994
LBXEST	Estradiol (pg/mL)	TST_H	Sex Steroid Hormone - Serum	2013	2014
LBXEST	Estradiol (pg/mL)	TST_I	Sex Steroid Hormone - Serum	2015	2016
LBXSHBG	Sex Hormone Binding Globulin (SHBG, nmol/L)	TST_H	Sex Steroid Hormone - Serum	2013	2014
LBXSHBG	Sex Hormone Binding Globulin (SHBG, nmol/L)	TST_I	Sex Steroid Hormone - Serum	2015	2016
LBXTST	Testosterone, total (ng/dL)	TST_H	Sex Steroid Hormone - Serum	2013	2014
LBXTST	Testosterone, total (ng/dL)	TST_I	Sex Steroid Hormone - Serum	2015	2016
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUAC	Urinary Arsenocholine (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUAS3	Urinary Arsenous acid (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUMMA	Urinary Monomethylarsonic acid (ug/L)	UAS_I	Speciated Arsenics - Urine	2015	2016
WTSA2YR	Subsample A weights	UAS_I	Speciated Arsenics - Urine	2015	2016
URXUAB	Urinary Arsenobetaine (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
URXUAC	Urinary Arsenocholine (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
URXUAS3	Urinary Arsenous acid (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
URXUAS5	Urinary Arsenic acid (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
URXUMMA	Urinary Monomethylarsonic acid (ug/L)	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
WTFSM	Two year smoking weights	UASS_I	Speciated Arsenics - Urine - Special Sample	2015	2016
LBDFSHSI	Follicle stimulating hormone (IU/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDLHSI	Luteinizing hormone (IU/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSALSI	Albumin (g/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSALSI	Albumin (g/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSALSI	Albumin (g/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSALSI	Albumin (g/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSALSI	Albumin (g/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSALSI	Albumin (g/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSALSI	Albumin (g/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSALSI	Albumin, refrigerated serum(g/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSALSI	Albumin, refrigerated serum(g/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSAPSI	Alkaline phosphatase (U/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSBUSI	Blood urea nitrogen (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSBUSI	Blood urea nitrogen (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSBUSI	Blood urea nitrogen (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSBUSI	Blood urea nitrogen (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSBUSI	Blood urea nitrogen (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSBUSI	Blood urea nitrogen (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSBUSI	Blood urea nitrogen (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSBUSI	Blood Urea Nitrogen (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSBUSI	Blood Urea Nitrogen (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSCASI	Total calcium (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSCASI	Total calcium (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSCASI	Total calcium (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSCASI	Total calcium (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSCASI	Total calcium (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSCASI	Total calcium (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSCASI	Total calcium (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSCASI	Total Calcium (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSCASI	Total Calcium (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSCHSI	Cholesterol (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSCHSI	Cholesterol (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSCHSI	Cholesterol (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSCHSI	Cholesterol (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSCHSI	Cholesterol (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSCHSI	Cholesterol (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSCHSI	Cholesterol (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSCHSI	Cholesterol, refrigerated serum (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSCHSI	Total Cholesterol, refrigerated serum (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSCR	Creatinine (mg/dL)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSCRSI	Creatinine (µmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSCRSI	Creatinine (umol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSCRSI		L40_C	Standard Biochemistry Profile	2003	2004
LBDSCRSI	Creatinine (umol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSCRSI	Creatinine (umol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSCRSI	Creatinine (umol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSCRSI	Creatinine (umol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSCRSI	Creatinine, refrigerated serum (umol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSCRSI	Creatinine, refrigerated serum (umol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSGBSI	Globulin (g/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSGBSI	Globulin (g/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSGBSI	Globulin (g/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSGBSI	Globulin (g/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSGBSI	Globulin (g/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSGBSI	Globulin (g/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSGBSI	Globulin (g/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSGBSI	Globulin (g/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSGBSI	Globulin (g/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSGLSI	Glucose, serum (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSGLSI	Glucose, serum (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSGLSI	Glucose, serum (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSGLSI	Glucose, serum (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSGLSI	Glucose, serum (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSGLSI	Glucose, serum (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSGLSI	Glucose, refrigerated serum (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSGLSI	Glucose, refrigerated serum (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSGLSI	Glucose, refrigerated serum (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSIRSI	Iron, refigerated (umol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSIRSI	Iron, refigerated (umol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSIRSI	Iron, refigerated (umol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSIRSI	Iron (umol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSIRSI	Iron, refigerated (umol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSIRSI	Iron, refigerated (umol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSIRSI	Iron, refrigerated serum (umol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSIRSI	Iron, refrigerated serum (umol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSIRSI	Iron, refrigerated serum (umol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSLDSI	LDH (U/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSPH	Phosphorus (mg/dL)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSPHSI	Phosphorus (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSPHSI	Phosphorus (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSPHSI	Phosphorus (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSTB	Bilirubin, total (mg/dL)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSTBSI	Bilirubin, total (umol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSTBSI	Bilirubin, total (umol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSTBSI	Bilirubin, total (umol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSTBSI	Bilirubin, total (umol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSTBSI	Total bilirubin (umol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSTBSI	Total bilirubin (umol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSTBSI	Total bilirubin (umol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSTBSI	Total Bilirubin (umol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSTBSI	Total Bilirubin (umol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSTPSI	Total protein (g/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSTPSI	Total protein (g/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSTPSI	Total protein (g/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSTPSI	Total protein (g/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSTPSI	Total protein (g/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSTPSI	Total protein (g/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSTPSI	Total protein (g/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSTPSI	Total Protein (g/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSTPSI	Total Protein (g/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSTRSI	Triglycerides (mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSTRSI	Triglycerides (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSTRSI	Triglycerides (mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSTRSI	Triglycerides (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSTRSI	Triglycerides (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSTRSI	Triglycerides (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSTRSI	Triglycerides, refrigerated (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSTRSI	Triglycerides, refrig serum (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSTRSI	Triglycerides, refrigerated serum (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBDSUASI	Uric acid (umol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBDSUASI	Uric acid (umol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBDSUASI	Uric acid (umol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBDSUASI	Uric acid (umol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBDSUASI	Uric acid (umol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBDSUASI	Uric acid (umol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBDSUASI	Uric acid (umol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBDSUASI	Uric acid (umol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBDSUASI	Uric acid (umol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXFSH	Follicle stimulating hormone (mIU/mL)	L40_B	Standard Biochemistry Profile	2001	2002
LBXLH	Luteinizing hormone (mIU/mL)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSAL	Albumin (g/dL)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSAL	Albumin (g/dL)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSAL	Albumin (g/dL)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSAL	Albumin (g/dL)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSAL	Albumin (g/dL)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSAL	Albumin (g/dL)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSAL	Albumin (g/dL)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSAL	Albumin, refrigerated serum (g/dL)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSAL	Albumin, refrigerated serum (g/dL)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSAPSI	Alkaline phosphotase (U/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSAPSI	Alkaline phosphotase (U/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSAPSI	Alkaline phosphatase(U/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSAPSI	Alkaline phosphotase (U/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSAPSI	Alkaline phosphotase (U/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSAPSI	Alkaline phosphatase (IU/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSAPSI	Alkaline Phosphatase (ALP) (IU/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSAPSI	Alkaline Phosphatase (ALP) (IU/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSASSI	Asparate aminotransferase (AST)(U/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSASSI	Aspartate aminotransferase AST (U/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSASSI	Aspartate aminotransferase(U/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSASSI	AST: SI (U/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSASSI	Aspartate aminotransferase AST (U/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSASSI	Aspartate aminotransferase AST (U/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSASSI	Aspartate aminotransferase AST (IU/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSASSI	Aspartate Aminotransferase (AST) (IU/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSASSI	Aspartate Aminotransferase (AST) (IU/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSATSI	Alanine aminotransferase (ALT)(U/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSATSI	Alanine aminotransferase ALT (U/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSATSI	Alanine aminotransferase(U/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSATSI	ALT: SI (U/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSATSI	Alanine aminotransferase ALT (U/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSATSI	Alanine aminotransferase ALT (U/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSATSI	Alanine aminotransferase ALT (IU/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSATSI	Alanine Aminotransferase (ALT) (IU/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSATSI	Alanine Aminotransferase (ALT) (IU/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSBU	Blood urea nitrogen (mg/dL)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSBU	Blood urea nitrogen (mg/dL)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSBU	Blood urea nitrogen (mg/dL)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSBU	Blood urea nitrogen (mg/dL)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSBU	Blood urea nitrogen (mg/dL)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSBU	Blood urea nitrogen (mg/dL)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSBU	Blood urea nitrogen (mg/dL)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSBU	Blood Urea Nitrogen (mg/dL)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSBU	Blood Urea Nitrogen (mg/dL)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSC3SI	Bicarbonate(mmol/L)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSC3SI	Bicarbonate(mmol/L)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSC3SI	Bicarbonate: SI (mmol/L)	L40_B	Standard Biochemistry Profile	2001	2002
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_F	Standard Biochemistry Profile	2009	2010
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_G	Standard Biochemistry Profile	2011	2012
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_H	Standard Biochemistry Profile	2013	2014
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_I	Standard Biochemistry Profile	2015	2016
LBXSC3SI	Bicarbonate (mmol/L)	BIOPRO_J	Standard Biochemistry Profile	2017	2018
LBXSCA	Total calcium (mg/dL)	BIOPRO_E	Standard Biochemistry Profile	2007	2008
LBXSCA	Total calcium (mg/dL)	BIOPRO_D	Standard Biochemistry Profile	2005	2006
LBXSCA	Total calcium (mg/dL)	L40_C	Standard Biochemistry Profile	2003	2004
LBXSCA	Total Calcium (mg/dL)	L40_B	Standard Biochemistry Profile	2001	2002
